10,0.433,24.273
11,0.774,24.708
12,1.579,24.426
13,3.105,23.641
14,6.037,24.34
15,12.223,24.882
16,24.634,25.192
17,50.553,25.043
18,102.773,26.218
19,223.184,33.336
20,545.215,39.468
21,1277.77,43.299
22,2779.6,45.479
23,5704.08,46.549
24,11639.2,46.862
25,23584,47.678
26,48957.9,50.289
27,105000,52.902
