10,0.494,35.067
11,1.018,36.636
12,2.083,37.888
13,4.299,39.611
14,8.995,41.985
15,18.91,45.266
16,39.305,48.651
17,83.618,49.615
18,174.213,55.571
19,408.477,72.254
20,1078.38,92.079
21,2391.7,112.276
22,5502.58,129.192
23,12101.2,139.17
24,30764.8,170.042
25,67989.7,190.104
26,151095,214.523
27,350836,251.678
